type,value,context,confidence,first_seen,last_seen,case_count,cases,sources
string,python-urllib,Python urllib user-agent string used by Icarus automation scripts querying Salesforce REST API,medium,2026-06-21,2026-06-21,1,2026-06-21_Icarus-Klue-OAuth-Salesforce-SaaS-Extortion,ReliaQuest Threat Spotlight 2026-06-17
string,PythonDownloader,HTTP User-Agent emitted by ABCDoor downloader stage,high,2026-05-18,2026-05-18,1,2026-05-18_SilverFox-ABCDoor-Tax-Phishing,Kaspersky Securelist 2026-04-30
string,QueryMore,Salesforce REST API cursor-based pagination mechanism abused by Icarus for sustained extraction across large CRM datasets,medium,2026-06-21,2026-06-21,1,2026-06-21_Icarus-Klue-OAuth-Salesforce-SaaS-Extortion,ReliaQuest Threat Spotlight 2026-06-17
string,RazerUpdater/3.0,Custom user-agent set by the PhantomRelayV2 watchdog when fetching watchdog and initial-stage scripts,high,2026-06-01,2026-06-01,1,2026-06-01_GREYVIBE-PhantomRelay-LegionRelay-Ukraine,WithSecure
string,RCE401,Observed id=RCE marker value,high,2026-06-18,2026-06-18,1,2026-06-18_JCE-CVE-2026-48907-Joomla-Unauth-RCE,mySites.guru
string,RCE770,Observed id=RCE marker value,high,2026-06-18,2026-06-18,1,2026-06-18_JCE-CVE-2026-48907-Joomla-Unauth-RCE,mySites.guru
string,RCEc37,Observed id=RCE marker value (source IP 107.149.130.5),high,2026-06-18,2026-06-18,1,2026-06-18_JCE-CVE-2026-48907-Joomla-Unauth-RCE,mySites.guru
string,Reach Mode,Common label used by Albiriox campaigns to label the Accessibility service the user is asked to enable,low,2026-05-09,2026-05-09,1,2026-05-09_Albiriox-Android-MaaS-AcVNC,Cleafy Labs
string,READ_ME_NOW.txt,Ransom note filename dropped by the Windows variant per directory,high,2026-06-09,2026-06-09,1,2026-06-09_Kyber-Dual-ESXi-Windows-Backup-Hypervisor-Ransomware,Rapid7
string,readme.txt,Ransom note filename dropped by the ESXi/Linux variant in every traversed folder,high,2026-06-09,2026-06-09,1,2026-06-09_Kyber-Dual-ESXi-Windows-Backup-Hypervisor-Ransomware,Rapid7
string,ReconLiteDebug,Scheduled task name literal,high,2026-05-11,2026-05-11,1,2026-05-11_UAT-8302-China-Government-Espionage,https://blog.talosintelligence.com/uat-8302/
string,removeWebhookMutation,Bypassed masking-backstop function (code anchor; server/application internals),high,2026-06-11,2026-06-11,1,2026-06-11_ArgoCD-ServerSideDiff-CVE-2026-42880-K8s-Secret-Leak,Vendor advisory
string,report_file=@,Multipart exfil form field used in the C2 upload POST,medium,2026-05-30,2026-05-30,1,2026-05-30_AMOS-OpenClaw-Skill-macOS-Stealer,Trend Micro
string,resources/arp_diag.ko,Embedded LKM resource path inside the LinkPro Go binary,medium,2026-06-12,2026-06-12,1,2026-06-12_LinkPro-eBPF-Rootkit-MagicPacket-EKS,Synacktiv
string,RoboVPN_WG0,WireGuard service name used as the advertised VPN front (also RoboVPN_WG),medium,2026-06-28,2026-06-28,1,2026-06-28_RoboVPN-Neunative-Vo1d-Popa-Residential-Proxy-Botnet,Nokia Deepfield ERT 2026-06-18
string,RSL_STEG_2025_KEY,Verbatim XOR key embedded in RustSL loader for payload decryption,high,2026-05-18,2026-05-18,1,2026-05-18_SilverFox-ABCDoor-Tax-Phishing,Kaspersky Securelist 2026-04-30
string,RunWhatPC,Scheduled task name literal,high,2026-05-11,2026-05-11,1,2026-05-11_UAT-8302-China-Government-Espionage,https://blog.talosintelligence.com/uat-8302/
string,SAMLRequest=,Request parameter carrying the base64-encoded AuthnRequest XML on /saml/login,high,2026-07-09,2026-07-09,1,2026-07-09_CitrixBleed-Infinity-NetScaler-SAML-Overread-CVE-2026-8451,watchTowr Labs
string,SAMLRequest=PHNhbWxwOkF1dGhuUmVxdWVzdCBJRD0%3D,Full URL-encoded crash request body published in the watchTowr write-up (nsppe DoS),high,2026-07-09,2026-07-09,1,2026-07-09_CitrixBleed-Infinity-NetScaler-SAML-Overread-CVE-2026-8451,watchTowr Labs
string,samsepi0l,Underground actor who auctioned 24/7 insider-backed master admin + Slack + Okta access on April 4 2026,high,2026-06-23,2026-06-23,1,2026-06-23_Cloud-Insider-Recruitment-Intel471,Intel 471 / Help Net Security 2026-06-11
string,ScreenConnect.WindowsClient.exe,RMM tool used by SRG for remote access post-vishing; T1219,medium,2026-06-24,2026-06-24,1,2026-06-24_SRG-LunaMoth-FastFlux-LawFirm-Extortion,FBI IC3 Flash 260526
string,SearchQueryPerformed: confidential,UNC6671 SharePoint search-query string literal used to discover high-value documents in compromised tenants,medium,2026-05-27,2026-05-27,1,2026-05-27_BlackFile-UNC6671-CordialSpider-SaaS-Extortion,GTIG 2026-05-15
string,SearchQueryPerformed: SSN,UNC6671 SharePoint search-query string literal used to discover personal-data-bearing documents,medium,2026-05-27,2026-05-27,1,2026-05-27_BlackFile-UNC6671-CordialSpider-SaaS-Extortion,GTIG 2026-05-15
string,secretsdump,Impacket secretsdump tool marker (post-exploit credential extraction; not exploit-specific),medium,2026-06-05,2026-06-05,1,2026-06-05_Netlogon-CVE-2026-41089-DC-RCE,analysis
string,"sess=""CLI""",SonicWall authentication log session-type anchor indicating scripted/automated authentication; high-fidelity early-stage indicator for CVE-2024-12802 brute force,high,2026-05-23,2026-05-23,1,2026-05-23_SonicWall-Gen6-MFA-Bypass-CVE-2024-12802,ReliaQuest 2026-05-19
string,"sess=""GMS""",SonicWall session type after the operator transitions from CLI brute force to hands-on-keyboard activity; pair with CLI burst as the escalation anchor,high,2026-05-23,2026-05-23,1,2026-05-23_SonicWall-Gen6-MFA-Bypass-CVE-2024-12802,ReliaQuest 2026-05-19
string,SessionsPythonPlugin,Semantic Kernel .NET plugin that brokers Azure Container Apps dynamic sessions; primary attack surface for CVE-2026-25592,high,2026-05-13,2026-05-13,1,2026-05-13_SemanticKernel-Prompt2RCE,https://www.microsoft.com/en-us/security/blog/2026/05/07/prompts-become-shells-rce-vulnerabilities-ai-agent-frameworks/
string,Set-MpPreference -DisableBehaviorMonitoring,Defender Antivirus tamper command inside Run Command script,medium,2026-05-20,2026-05-20,1,2026-05-20_Storm-2949-Cloud-Identity-SSPR,Microsoft Security Blog 2026-05-18
string,Set-MpPreference -DisableRealtimeMonitoring,Defender Antivirus tamper command inside Run Command script,medium,2026-05-20,2026-05-20,1,2026-05-20_Storm-2949-Cloud-Identity-SSPR,Microsoft Security Blog 2026-05-18
string,Set-PSReadlineOption -HistorySaveStyle SaveNothing,PowerShell history suppression in PhantomRelayLite/V1 fingerprinting script (V2 uses Remove-Module PSReadline),medium,2026-06-01,2026-06-01,1,2026-06-01_GREYVIBE-PhantomRelay-LegionRelay-Ukraine,WithSecure
string,sg_servers=udp://84.200.205.233:5555,JWrapper launch property carrying hex-encoded C2 address,high,2026-05-26,2026-05-26,1,2026-05-26_VenomousHelper-STAC6405-Dual-RMM-IAB,Securonix 2026-05-04
string,shadowcore,Custom TCP banner replacing the default 'AdapticC2 server' banner in Cluster 5 implants,high,2026-05-16,2026-05-16,1,2026-05-16_Cisco-SDWAN-vHub-AuthBypass-UAT8616,Talos clusters report
string,SHQ748WLY,Example hardcoded OAuth device user_code in a delivered lure (rotates per delivery; illustrative not durable),low,2026-06-10,2026-06-10,1,2026-06-10_Kali365-K365-OAuth-DeviceCode-PhaaS,Arctic Wolf Labs 2026-06-02
string,SHRemoteAccessServiceJE_1,Firewall exception name registered via netsh advfirewall add allowedprogram,high,2026-05-26,2026-05-26,1,2026-05-26_VenomousHelper-STAC6405-Dual-RMM-IAB,Securonix 2026-05-04
string,SHRemoteAccessServiceMA_1,Firewall exception name registered via netsh advfirewall add allowedprogram,high,2026-05-26,2026-05-26,1,2026-05-26_VenomousHelper-STAC6405-Dual-RMM-IAB,Securonix 2026-05-04
string,SHRemoteAccessServiceSH_3_1,Firewall exception name registered via netsh advfirewall add allowedprogram,high,2026-05-26,2026-05-26,1,2026-05-26_VenomousHelper-STAC6405-Dual-RMM-IAB,Securonix 2026-05-04
string,sN.<front>.com:6000,Relay hostname pattern — ~360 datacenter relays across ~30 front domains on TCP 6000,high,2026-06-28,2026-06-28,1,2026-06-28_RoboVPN-Neunative-Vo1d-Popa-Residential-Proxy-Botnet,Nokia Deepfield ERT 2026-06-18
string,solidity-deploy-guard,Representative TrapDoor npm package targeting Solidity / Ethereum developers,high,2026-05-28,2026-05-28,1,2026-05-28_TrapDoor-CrossEcosystem-Crypto-AI-Stealer,https://socket.dev/blog/trapdoor-crypto-stealer-npm-pypi-crates
string,split('').reverse().join('),String-reversal primitive in the stacked OYSTERFRESH decode chain,high,2026-05-25,2026-05-25,1,2026-05-25_UAC0057-OYSTERFRESH-Prometheus-Ukraine,CERT-UA-6315762
string,Spy Corporate,Underground project emerging May 2026; assessed as potentially linked to SRG infra provisioning,low,2026-06-24,2026-06-24,1,2026-06-24_SRG-LunaMoth-FastFlux-LawFirm-Extortion,Resecurity 2026-06-08
string,sshids,Hidden cron/artifact name filtered by libld.so listing hooks,high,2026-06-12,2026-06-12,1,2026-06-12_LinkPro-eBPF-Rootkit-MagicPacket-EKS,Synacktiv
string,Stealc_v2,Second-ranked infostealer by volume in May 2026; targets saved credentials and session cookies for cloud services,high,2026-06-23,2026-06-23,1,2026-06-23_Cloud-Insider-Recruitment-Intel471,Intel 471 May-2026 top-stealers list
string,Stop-Service -Name WinDefend,Defender Antivirus tamper command inside Run Command script,medium,2026-05-20,2026-05-20,1,2026-05-20_Storm-2949-Cloud-Identity-SSPR,Microsoft Security Blog 2026-05-18
string,stveenli,OpenClaw publisher account hosting malicious skills,medium,2026-05-30,2026-05-30,1,2026-05-30_AMOS-OpenClaw-Skill-macOS-Stealer,Trend Micro
string,sui-move-build-helper,Representative TrapDoor Crates.io package targeting Sui / Move developers,high,2026-05-28,2026-05-28,1,2026-05-28_TrapDoor-CrossEcosystem-Crypto-AI-Stealer,https://socket.dev/blog/trapdoor-crypto-stealer-npm-pypi-crates
string,sysinit.jsp,Cluster 3 follow-up webshell (Behinder),high,2026-05-16,2026-05-16,1,2026-05-16_Cisco-SDWAN-vHub-AuthBypass-UAT8616,Talos clusters report
string,Sysprox,Service name rotation used by MS4Killer for the probmon.sys driver,high,2026-05-19,2026-05-19,1,2026-05-19_Embargo-Rust-SafeMode-BYOVD,ESET WeLiveSecurity Oct 2024
string,sysv.jsp,Cluster 3 webshell filename (XenShell),high,2026-05-16,2026-05-16,1,2026-05-16_Cisco-SDWAN-vHub-AuthBypass-UAT8616,Talos clusters report
string,targetState,gRPC response field (field 5) that the PoC reads for real Secret data,high,2026-06-11,2026-06-11,1,2026-06-11_ArgoCD-ServerSideDiff-CVE-2026-42880-K8s-Secret-Leak,Vendor advisory PoC
string,tcp/104,DICOM well-known upper-layer (DIMSE) port; storage/query-retrieve SCP listener,high,2026-07-05,2026-07-05,1,2026-07-05_DCMTK-DICOM-Toolkit-PathTraversal-FileWrite-ICSMA-26-181-01,IANA / DICOM PS3.8
string,tcp/11112,DICOM IANA-registered port; common storescp/dcmrecv/dcmqrscp listener,high,2026-07-05,2026-07-05,1,2026-07-05_DCMTK-DICOM-Toolkit-PathTraversal-FileWrite-ICSMA-26-181-01,IANA / DICOM PS3.8
string,tcp/1881,FUXA default HTTP listener port; exposure and discovery anchor,high,2026-07-04,2026-07-04,1,2026-07-04_FUXA-SCADA-HMI-PathNorm-AuthBypass-CVE-2026-13207,FUXA project
string,tcp/2762,DICOM-TLS (dicom-iscl/dicom-tls) port,medium,2026-07-05,2026-07-05,1,2026-07-05_DCMTK-DICOM-Toolkit-PathTraversal-FileWrite-ICSMA-26-181-01,IANA
string,thebeautifulsnadsoftime,Miasma dead-drop marker string embedded in index.js (near-match of TheBeautifulSandsOfTime); queried via GitHub commit search API for JavaScript payload delivery,high,2026-06-25,2026-06-25,1,2026-06-25_Miasma-Codfish-GHA-Tag-Hijack,Aikido Security 2026-06-24
string,thiagoruss0,OpenClaw publisher account hosting numerous malicious skills,medium,2026-05-30,2026-05-30,1,2026-05-30_AMOS-OpenClaw-Skill-macOS-Stealer,Trend Micro
string,ThisIsASecretKey87654321,Hardcoded AES-128-CBC key inside TinyRCT,high,2026-06-29,2026-06-29,1,2026-06-29_CL-STA-1062-TinyRCT-Backdoor-SEA-Espionage,Unit 42 2026-06-26
string,Tox,BlackFile early-2026 secure-comms channel before the Session migration in February 2026,high,2026-05-27,2026-05-27,1,2026-05-27_BlackFile-UNC6671-CordialSpider-SaaS-Extortion,GTIG 2026-05-15
string,toyincang,"Symbol meaning ""to conceal"" (Mandarin pinyin) flagging the hidden-keyword set in libld.so",medium,2026-06-12,2026-06-12,1,2026-06-12_LinkPro-eBPF-Rootkit-MagicPacket-EKS,Synacktiv
string,transformers.pyz,Filename of the Python zipapp credential-stealer payload,high,2026-05-14,2026-05-14,1,2026-05-14_Mini-Shai-Hulud-TeamPCP-Mega-Campaign,Multiple
string,trap-core.js,Shared 1149-line npm payload (credential harvester + propagation),high,2026-05-28,2026-05-28,1,2026-05-28_TrapDoor-CrossEcosystem-Crypto-AI-Stealer,https://socket.dev/blog/trapdoor-crypto-stealer-npm-pypi-crates
string,ttkmbackup,File extension targeted by ProSpy BackupWorker — ToTok app backup format,high,2026-06-22,2026-06-22,1,2026-06-22_prospy-bitter-mena,Lookout 2026-04-08
string,TYPE_APPLICATION_OVERLAY,Window flag used by the black-overlay overlay attack and credential overlay,high,2026-05-09,2026-05-09,1,2026-05-09_Albiriox-Android-MaaS-AcVNC,Cleafy Labs
string,Ukrtelecom,Lure brand impersonation in the parallel ESET FrostyNeighbor PicassoLoader chain,high,2026-05-25,2026-05-25,1,2026-05-25_UAC0057-OYSTERFRESH-Prometheus-Ukraine,ESET-FrostyNeighbor
string,UploadFileAsync,Symmetric primitive enabling arbitrary host-to-sandbox file read (id_rsa SSH keys cloud creds),high,2026-05-13,2026-05-13,1,2026-05-13_SemanticKernel-Prompt2RCE,https://www.microsoft.com/en-us/security/blog/2026/05/07/prompts-become-shells-rce-vulnerabilities-ai-agent-frameworks/
string,User Protocol,Montana Empire phishing-kit login page link text,medium,2026-07-08,2026-07-08,1,2026-07-08_Phantom-Squatting-AI-Hallucinated-Domains-Montana-Empire,Unit 42 Phantom Squatting (2026-06-30)
string,User-Agent: SDK,Registration HTTP user-agent (Chrome-perfect Accept header but UA is literally SDK),high,2026-06-28,2026-06-28,1,2026-06-28_RoboVPN-Neunative-Vo1d-Popa-Residential-Proxy-Botnet,Nokia Deepfield ERT 2026-06-18
string,user_id=47,Affiliate identifier observed in an exfil POST,medium,2026-05-30,2026-05-30,1,2026-05-30_AMOS-OpenClaw-Skill-macOS-Stealer,Trend Micro
string,username=,POST parameter carrying the injected OS command in the failed-authentication logging path,medium,2026-06-27,2026-06-27,1,2026-06-27_Lantronix-EDS5000-BRIDGEBREAK-CVE-2025-67038-OT-Bridge,CVE.org CVE-2025-67038 description
string,V1/Update/GetUpdate,Next-stage download API path used by the SPECTRALVIPER downloader across all samples,high,2026-06-15,2026-06-15,1,2026-06-15_OceanLotus-SPECTRALVIPER-FireAnt-SupplyChain,ESET 2026-06-11
string,validEmail,Plaintext-email cookie set by the gating server after /api/check,high,2026-07-01,2026-07-01,1,2026-07-01_AWS-Console-AiTM-input24-PhishingKit,Datadog Security Labs 2026-06-24
string,vendorid=0 .. not a Check Point peer,Gateway log line that precedes a bypass SUCCESS on a vulnerable box (adjacent to IkeSAFromState User saved),high,2026-06-16,2026-06-16,1,2026-06-16_Qilin-CheckPoint-IKEv1-CVE-2026-50751,watchTowr 2026-06-12
string,Vidar,Top infostealer by infected host volume in May 2026 (#1); v2.0 released by developer Loadbaks on Oct 6 2025; targets browser creds / cookies / crypto wallets; uses Telegram and Mastodon for C2,high,2026-06-23,2026-06-23,1,2026-06-23_Cloud-Insider-Recruitment-Intel471,Intel 471 May-2026 top-stealers list; Trend Micro 2025-10
string,vmtools.exe,Disguise name applied to SoftEther/tunneling tooling,medium,2026-06-29,2026-06-29,1,2026-06-29_CL-STA-1062-TinyRCT-Backdoor-SEA-Espionage,Unit 42 2026-06-26
string,vmurnp_ikp.jsp,Cluster 4 webshell filename (Godzilla variant),high,2026-05-16,2026-05-16,1,2026-05-16_Cisco-SDWAN-vHub-AuthBypass-UAT8616,Talos clusters report
string,vmwared.exe,Disguise name applied to tunneling tooling,medium,2026-06-29,2026-06-29,1,2026-06-29_CL-STA-1062-TinyRCT-Backdoor-SEA-Espionage,Unit 42 2026-06-26
string,VPNExtFeatures,Gateway log token for the attacker Vendor ID payload,high,2026-06-16,2026-06-16,1,2026-06-16_Qilin-CheckPoint-IKEv1-CVE-2026-50751,watchTowr 2026-06-12
string,vssadmin Delete Shadows /all /quiet,Pre-encryption Volume Shadow Copy deletion command,high,2026-06-02,2026-06-02,1,2026-06-02_Aur0ra-NoRename-InPlace-Ransomware,CYFIRMA
string,We have downloaded confidential information files.,Ransom note body first line (double-extortion claim),high,2026-06-02,2026-06-02,1,2026-06-02_Aur0ra-NoRename-InPlace-Ransomware,pcrisk
string,wevtutil cl Application,Event log clearing observed at end of script,medium,2026-05-20,2026-05-20,1,2026-05-20_Storm-2949-Cloud-Identity-SSPR,Microsoft Security Blog 2026-05-18
string,wevtutil cl Security,Event log clearing observed at end of script,medium,2026-05-20,2026-05-20,1,2026-05-20_Storm-2949-Cloud-Identity-SSPR,Microsoft Security Blog 2026-05-18
string,wevtutil cl System,Event log clearing observed at end of script,medium,2026-05-20,2026-05-20,1,2026-05-20_Storm-2949-Cloud-Identity-SSPR,Microsoft Security Blog 2026-05-18
string,win_encryptor,Rust project/version name retained in the unstripped Windows PE,medium,2026-06-09,2026-06-09,1,2026-06-09_Kyber-Dual-ESXi-Windows-Backup-Hypervisor-Ransomware,Rapid7
string,WinDirStat.exe,Legitimate signed binary abused as the DLL side-load host for uxtheme.dll,high,2026-07-10,2026-07-10,1,2026-07-10_Cavern-Manticore-Iran-MOIS-Modular-DotNet-C2,Check Point / gbhackers
string,Windows UEFI CA 2023,Replacement signer for the Windows Boot Manager,high,2026-06-07,2026-06-07,1,2026-06-07_SecureBoot-2011-Cert-Expiry-Bootkit-Exposure,Microsoft
string,WindowsPowerShell/5.1,Attacker UserAgent variant when the operator uses PowerShell instead of Python for SharePoint REST or Microsoft Graph requests,high,2026-05-27,2026-05-27,1,2026-05-27_BlackFile-UNC6671-CordialSpider-SaaS-Extortion,GTIG 2026-05-15
string,winos4.0测试插件.pdb,PDB string in ValleyRAT plugin compiled binary,high,2026-05-18,2026-05-18,1,2026-05-18_SilverFox-ABCDoor-Tax-Phishing,Kaspersky Securelist 2026-04-30
string,WipeFile,Secure file-deletion utility used to erase web roots and the SQLBackup directory,medium,2026-05-31,2026-05-31,1,2026-05-31_BlackShadow-AbabilOfMinab-Recovery-Layer-Destruction,Gambit
string,wlQYLoPCil3niI7x8CvR9EtNtL/aeaHrZ23LP3fAsJogVTIzdnZ5Pi09ZVeHFkiB,RC4 key hardcoded in MDeployer for a.cache/b.cache decryption,high,2026-05-19,2026-05-19,1,2026-05-19_Embargo-Rust-SafeMode-BYOVD,ESET WeLiveSecurity Oct 2024
string,wmic shadowcopy delete /nointeractive,Pre-encryption Volume Shadow Copy deletion command,high,2026-06-02,2026-06-02,1,2026-06-02_Aur0ra-NoRename-InPlace-Ransomware,CYFIRMA
string,WPy64-31401,WinPython portable distribution build abused as carrier/runtime for ModeloRAT,medium,2026-07-07,2026-07-07,1,2026-07-07_KongTuke-Mistic-MTLBackdoor-IAB-ClickFix,Symantec Threat Hunter Team Backdoor.Mistic (2026-06-24)
